Retailer	Retailer ID	Invoice Date	Region	State	City	Product	Price per Unit	Units Sold	Total Sales	Operating Profit	Operating Margin	Sales Method
Sports Direct	1185732	15/09/2021	Midwest	Michigan	Detroit	Women's Street Footwear	35.00	500	175000.00	52500.00	0.30	In-store
Sports Direct	1185732	15/09/2021	Midwest	Michigan	Detroit	Women's Athletic Footwear	35.00	475	166250.00	58187.50	0.35	In-store
Sports Direct	1185732	15/09/2021	Midwest	Michigan	Detroit	Men's Apparel	45.00	475	213750.00	85500.00	0.40	In-store
Sports Direct	1185732	15/09/2021	Midwest	Michigan	Detroit	Women's Apparel	50.00	575	287500.00	158125.00	0.55	In-store
Sports Direct	1185732	17/10/2021	Midwest	Michigan	Detroit	Men's Street Footwear	50.00	750	375000.00	187500.00	0.50	In-store
Sports Direct	1185732	17/10/2021	Midwest	Michigan	Detroit	Men's Athletic Footwear	40.00	575	230000.00	92000.00	0.40	In-store
Sports Direct	1185732	17/10/2021	Midwest	Michigan	Detroit	Women's Street Footwear	40.00	425	170000.00	51000.00	0.30	In-store
Sports Direct	1185732	17/10/2021	Midwest	Michigan	Detroit	Women's Athletic Footwear	40.00	400	160000.00	56000.00	0.35	In-store
Sports Direct	1185732	17/10/2021	Midwest	Michigan	Detroit	Men's Apparel	50.00	400	200000.00	80000.00	0.40	In-store
Sports Direct	1185732	17/10/2021	Midwest	Michigan	Detroit	Women's Apparel	55.00	525	288750.00	158812.50	0.55	In-store
Sports Direct	1185732	16/11/2021	Midwest	Michigan	Detroit	Men's Street Footwear	50.00	675	337500.00	168750.00	0.50	In-store
Sports Direct	1185732	16/11/2021	Midwest	Michigan	Detroit	Men's Athletic Footwear	45.00	500	225000.00	90000.00	0.40	In-store
Sports Direct	1185732	16/11/2021	Midwest	Michigan	Detroit	Women's Street Footwear	45.00	445	200250.00	60075.00	0.30	In-store
Sports Direct	1185732	16/11/2021	Midwest	Michigan	Detroit	Women's Athletic Footwear	45.00	475	213750.00	74812.50	0.35	In-store
Sports Direct	1185732	16/11/2021	Midwest	Michigan	Detroit	Men's Apparel	60.00	450	270000.00	108000.00	0.40	In-store
Sports Direct	1185732	16/11/2021	Midwest	Michigan	Detroit	Women's Apparel	65.00	625	406250.00	223437.50	0.55	In-store
Sports Direct	1185732	15/12/2021	Midwest	Michigan	Detroit	Men's Street Footwear	60.00	850	510000.00	255000.00	0.50	In-store
Sports Direct	1185732	15/12/2021	Midwest	Michigan	Detroit	Men's Athletic Footwear	50.00	650	325000.00	130000.00	0.40	In-store
Foot Locker	1185732	15/12/2021	Midwest	Michigan	Detroit	Women's Street Footwear	50.00	600	300000.00	90000.00	0.30	In-store
Foot Locker	1185732	15/12/2021	Midwest	Michigan	Detroit	Women's Athletic Footwear	50.00	550	275000.00	96250.00	0.35	In-store
Foot Locker	1185732	15/12/2021	Midwest	Michigan	Detroit	Men's Apparel	60.00	550	330000.00	132000.00	0.40	In-store
Foot Locker	1185732	15/12/2021	Midwest	Michigan	Detroit	Women's Apparel	65.00	650	422500.00	232375.00	0.55	In-store
Foot Locker	1185732	18/01/2021	Midwest	Michigan	Detroit	Men's Street Footwear	30.00	625	187500.00	75000.00	0.40	In-store
Foot Locker	1185732	18/01/2021	Midwest	Michigan	Detroit	Men's Athletic Footwear	30.00	425	127500.00	44625.00	0.35	In-store
Foot Locker	1185732	18/01/2021	Midwest	Michigan	Detroit	Women's Street Footwear	20.00	425	85000.00	29750.00	0.35	In-store
Foot Locker	1185732	18/01/2021	Midwest	Michigan	Detroit	Women's Athletic Footwear	25.00	275	68750.00	27500.00	0.40	In-store
Foot Locker	1185732	18/01/2021	Midwest	Michigan	Detroit	Men's Apparel	40.00	325	130000.00	45500.00	0.35	In-store
Foot Locker	1185732	18/01/2021	Midwest	Michigan	Detroit	Women's Apparel	30.00	425	127500.00	63750.00	0.50	In-store
Foot Locker	1185732	18/02/2021	Midwest	Michigan	Detroit	Men's Street Footwear	30.00	675	202500.00	81000.00	0.40	In-store
Foot Locker	1185732	18/02/2021	Midwest	Michigan	Detroit	Men's Athletic Footwear	30.00	325	97500.00	34125.00	0.35	In-store
Foot Locker	1185732	18/02/2021	Midwest	Michigan	Detroit	Women's Street Footwear	20.00	375	75000.00	26250.00	0.35	In-store
Foot Locker	1185732	18/02/2021	Midwest	Missouri	St. Louis	Women's Athletic Footwear	25.00	250	62500.00	25000.00	0.40	In-store
Foot Locker	1185732	18/02/2021	Midwest	Missouri	St. Louis	Men's Apparel	40.00	325	130000.00	45500.00	0.35	In-store
Foot Locker	1185732	18/02/2021	Midwest	Missouri	St. Louis	Women's Apparel	30.00	400	120000.00	60000.00	0.50	In-store
Foot Locker	1185732	17/03/2021	Midwest	Missouri	St. Louis	Men's Street Footwear	35.00	620	217000.00	86800.00	0.40	In-store
Foot Locker	1185732	17/03/2021	Midwest	Missouri	St. Louis	Men's Athletic Footwear	35.00	300	105000.00	36750.00	0.35	In-store
Foot Locker	1185732	17/03/2021	Midwest	Missouri	St. Louis	Women's Street Footwear	25.00	350	87500.00	30625.00	0.35	In-store
Foot Locker	1185732	17/03/2021	Midwest	Missouri	St. Louis	Women's Athletic Footwear	30.00	200	60000.00	24000.00	0.40	In-store
Foot Locker	1185732	17/03/2021	Midwest	Missouri	St. Louis	Men's Apparel	45.00	250	112500.00	39375.00	0.35	In-store
Foot Locker	1185732	17/03/2021	Midwest	Missouri	St. Louis	Women's Apparel	35.00	350	122500.00	61250.00	0.50	In-store
Foot Locker	1185732	18/04/2021	Midwest	Missouri	St. Louis	Men's Street Footwear	35.00	575	201250.00	80500.00	0.40	In-store
Foot Locker	1185732	18/04/2021	Midwest	Missouri	St. Louis	Men's Athletic Footwear	30.00	275	82500.00	28875.00	0.35	In-store
Foot Locker	1185732	18/04/2021	Midwest	Missouri	St. Louis	Women's Street Footwear	20.00	275	55000.00	19250.00	0.35	In-store
Foot Locker	1185732	18/04/2021	Midwest	Missouri	St. Louis	Women's Athletic Footwear	25.00	200	50000.00	20000.00	0.40	In-store
Foot Locker	1185732	18/04/2021	Midwest	Missouri	St. Louis	Men's Apparel	40.00	225	90000.00	31500.00	0.35	In-store
Foot Locker	1185732	18/04/2021	Midwest	Missouri	St. Louis	Women's Apparel	30.00	350	105000.00	52500.00	0.50	In-store
Foot Locker	1185732	19/05/2021	Midwest	Missouri	St. Louis	Men's Street Footwear	40.00	620	248000.00	99200.00	0.40	In-store
Foot Locker	1185732	19/05/2021	Midwest	Missouri	St. Louis	Men's Athletic Footwear	35.00	325	113750.00	39812.50	0.35	In-store
Foot Locker	1185732	19/05/2021	Midwest	Missouri	St. Louis	Women's Street Footwear	30.00	300	90000.00	31500.00	0.35	In-store
Foot Locker	1185732	19/05/2021	Midwest	Missouri	St. Louis	Women's Athletic Footwear	30.00	225	67500.00	27000.00	0.40	In-store
Foot Locker	1185732	19/05/2021	Midwest	Missouri	St. Louis	Men's Apparel	45.00	250	112500.00	39375.00	0.35	In-store
Foot Locker	1185732	19/05/2021	Midwest	Missouri	St. Louis	Women's Apparel	50.00	350	175000.00	87500.00	0.50	In-store
Foot Locker	1185732	18/06/2021	Midwest	Missouri	St. Louis	Men's Street Footwear	35.00	600	210000.00	84000.00	0.40	In-store
Foot Locker	1185732	18/06/2021	Midwest	Missouri	St. Louis	Men's Athletic Footwear	30.00	350	105000.00	36750.00	0.35	In-store
Foot Locker	1185732	18/06/2021	Midwest	Missouri	St. Louis	Women's Street Footwear	25.00	375	93750.00	32812.50	0.35	In-store
Foot Locker	1185732	18/06/2021	Midwest	Missouri	St. Louis	Women's Athletic Footwear	25.00	350	87500.00	35000.00	0.40	In-store
Foot Locker	1185732	18/06/2021	Midwest	Missouri	St. Louis	Men's Apparel	40.00	350	140000.00	49000.00	0.35	In-store
Foot Locker	1185732	18/06/2021	Midwest	Missouri	St. Louis	Women's Apparel	45.00	525	236250.00	118125.00	0.50	In-store
Foot Locker	1185732	17/07/2021	Midwest	Missouri	St. Louis	Men's Street Footwear	40.00	750	300000.00	120000.00	0.40	In-store
Foot Locker	1185732	17/07/2021	Midwest	Missouri	St. Louis	Men's Athletic Footwear	35.00	500	175000.00	61250.00	0.35	In-store
Foot Locker	1185732	17/07/2021	Midwest	Missouri	St. Louis	Women's Street Footwear	30.00	425	127500.00	44625.00	0.35	In-store
Foot Locker	1185732	17/07/2021	Midwest	Missouri	St. Louis	Women's Athletic Footwear	30.00	375	112500.00	45000.00	0.40	In-store
Foot Locker	1185732	17/07/2021	Midwest	Missouri	St. Louis	Men's Apparel	40.00	375	150000.00	52500.00	0.35	In-store
Foot Locker	1185732	17/07/2021	Midwest	Missouri	St. Louis	Women's Apparel	45.00	550	247500.00	123750.00	0.50	In-store
Foot Locker	1185732	18/08/2021	Midwest	Missouri	St. Louis	Men's Street Footwear	40.00	700	280000.00	112000.00	0.40	In-store
Foot Locker	1185732	18/08/2021	Midwest	Missouri	St. Louis	Men's Athletic Footwear	40.00	475	190000.00	66500.00	0.35	In-store
Foot Locker	1185732	18/08/2021	Midwest	Missouri	St. Louis	Women's Street Footwear	35.00	400	140000.00	49000.00	0.35	In-store
Foot Locker	1185732	18/08/2021	Midwest	Missouri	St. Louis	Women's Athletic Footwear	25.00	325	81250.00	32500.00	0.40	In-store
Foot Locker	1185732	18/08/2021	Midwest	Missouri	St. Louis	Men's Apparel	35.00	300	105000.00	36750.00	0.35	In-store
Foot Locker	1185732	18/08/2021	Midwest	Missouri	St. Louis	Women's Apparel	40.00	475	190000.00	95000.00	0.50	In-store
Foot Locker	1185732	19/09/2021	Midwest	Missouri	St. Louis	Men's Street Footwear	35.00	600	210000.00	84000.00	0.40	In-store
Foot Locker	1185732	19/09/2021	Midwest	Missouri	St. Louis	Men's Athletic Footwear	30.00	400	120000.00	42000.00	0.35	In-store
Foot Locker	1185732	19/09/2021	Midwest	Missouri	St. Louis	Women's Street Footwear	15.00	300	45000.00	15750.00	0.35	In-store
Foot Locker	1185732	19/09/2021	Midwest	Missouri	St. Louis	Women's Athletic Footwear	15.00	275	41250.00	16500.00	0.40	In-store
Foot Locker	1185732	19/09/2021	Midwest	Missouri	St. Louis	Men's Apparel	25.00	275	68750.00	24062.50	0.35	In-store
Foot Locker	1185732	19/09/2021	Midwest	Missouri	St. Louis	Women's Apparel	30.00	350	105000.00	52500.00	0.50	In-store
Foot Locker	1185732	18/10/2021	Midwest	Missouri	St. Louis	Men's Street Footwear	35.00	525	183750.00	73500.00	0.40	In-store
Foot Locker	1185732	18/10/2021	Midwest	Missouri	St. Louis	Men's Athletic Footwear	25.00	350	87500.00	30625.00	0.35	In-store
Foot Locker	1185732	18/10/2021	Midwest	Missouri	St. Louis	Women's Street Footwear	25.00	250	62500.00	21875.00	0.35	In-store
Foot Locker	1185732	18/10/2021	Midwest	Missouri	St. Louis	Women's Athletic Footwear	25.00	225	56250.00	22500.00	0.40	In-store
Foot Locker	1185732	18/10/2021	Midwest	Missouri	St. Louis	Men's Apparel	35.00	225	78750.00	27562.50	0.35	In-store
Foot Locker	1185732	18/10/2021	Midwest	Missouri	St. Louis	Women's Apparel	40.00	350	140000.00	70000.00	0.50	In-store
Foot Locker	1185732	18/11/2021	Midwest	Missouri	St. Louis	Men's Street Footwear	35.00	500	175000.00	70000.00	0.40	In-store
Foot Locker	1185732	18/11/2021	Midwest	Missouri	St. Louis	Men's Athletic Footwear	25.00	350	87500.00	30625.00	0.35	In-store
Foot Locker	1185732	18/11/2021	Midwest	Missouri	St. Louis	Women's Street Footwear	25.00	295	73750.00	25812.50	0.35	In-store
Foot Locker	1185732	18/11/2021	Midwest	Missouri	St. Louis	Women's Athletic Footwear	25.00	325	81250.00	32500.00	0.40	In-store
Foot Locker	1185732	18/11/2021	Midwest	Missouri	St. Louis	Men's Apparel	45.00	300	135000.00	47250.00	0.35	In-store
Foot Locker	1185732	18/11/2021	Midwest	Missouri	St. Louis	Women's Apparel	50.00	400	200000.00	100000.00	0.50	In-store
Foot Locker	1185732	17/12/2021	Midwest	Missouri	St. Louis	Men's Street Footwear	45.00	650	292500.00	117000.00	0.40	In-store
Foot Locker	1185732	17/12/2021	Midwest	Missouri	St. Louis	Men's Athletic Footwear	35.00	450	157500.00	55125.00	0.35	In-store
West Gear	1185732	17/12/2021	Midwest	Missouri	St. Louis	Women's Street Footwear	35.00	400	140000.00	49000.00	0.35	In-store
West Gear	1185732	17/12/2021	Midwest	Missouri	St. Louis	Women's Athletic Footwear	35.00	350	122500.00	49000.00	0.40	In-store
West Gear	1185732	17/12/2021	Midwest	Missouri	St. Louis	Men's Apparel	45.00	350	157500.00	55125.00	0.35	In-store
West Gear	1185732	17/12/2021	Midwest	Missouri	St. Louis	Women's Apparel	50.00	450	225000.00	112500.00	0.50	In-store
West Gear	1185732	11/01/2021	Midwest	Missouri	St. Louis	Men's Street Footwear	25.00	675	168750.00	67500.00	0.40	In-store
West Gear	1185732	11/01/2021	Midwest	Missouri	St. Louis	Men's Athletic Footwear	25.00	475	118750.00	41562.50	0.35	In-store
West Gear	1185732	11/01/2021	Midwest	Missouri	St. Louis	Women's Street Footwear	15.00	475	71250.00	24937.50	0.35	In-store
West Gear	1185732	11/01/2021	Midwest	Missouri	St. Louis	Women's Athletic Footwear	20.00	325	65000.00	26000.00	0.40	In-store
West Gear	1185732	11/01/2021	Midwest	Missouri	St. Louis	Men's Apparel	35.00	375	131250.00	45937.50	0.35	In-store
West Gear	1185732	11/01/2021	Midwest	Missouri	St. Louis	Women's Apparel	25.00	475	118750.00	59375.00	0.50	In-store
West Gear	1185732	11/02/2021	Midwest	Missouri	St. Louis	Men's Street Footwear	25.00	725	181250.00	72500.00	0.40	In-store
West Gear	1185732	11/02/2021	Midwest	Missouri	St. Louis	Men's Athletic Footwear	25.00	375	93750.00	32812.50	0.35	In-store
West Gear	1185732	11/02/2021	Midwest	Missouri	St. Louis	Women's Street Footwear	15.00	425	63750.00	22312.50	0.35	In-store
West Gear	1185732	11/02/2021	West	Utah	Salt Lake City	Women's Athletic Footwear	20.00	300	60000.00	24000.00	0.40	In-store
West Gear	1185732	11/02/2021	West	Utah	Salt Lake City	Men's Apparel	35.00	375	131250.00	45937.50	0.35	In-store
West Gear	1185732	11/02/2021	West	Utah	Salt Lake City	Women's Apparel	25.00	450	112500.00	56250.00	0.50	In-store
West Gear	1185732	10/03/2021	West	Utah	Salt Lake City	Men's Street Footwear	30.00	670	201000.00	80400.00	0.40	In-store
West Gear	1185732	10/03/2021	West	Utah	Salt Lake City	Men's Athletic Footwear	30.00	350	105000.00	36750.00	0.35	In-store
West Gear	1185732	10/03/2021	West	Utah	Salt Lake City	Women's Street Footwear	20.00	400	80000.00	28000.00	0.35	In-store
West Gear	1185732	10/03/2021	West	Utah	Salt Lake City	Women's Athletic Footwear	25.00	250	62500.00	25000.00	0.40	In-store
West Gear	1185732	10/03/2021	West	Utah	Salt Lake City	Men's Apparel	40.00	300	120000.00	42000.00	0.35	In-store
West Gear	1185732	10/03/2021	West	Utah	Salt Lake City	Women's Apparel	30.00	400	120000.00	60000.00	0.50	In-store
West Gear	1185732	11/04/2021	West	Utah	Salt Lake City	Men's Street Footwear	30.00	625	187500.00	75000.00	0.40	In-store
West Gear	1185732	11/04/2021	West	Utah	Salt Lake City	Men's Athletic Footwear	25.00	325	81250.00	28437.50	0.35	In-store
West Gear	1185732	11/04/2021	West	Utah	Salt Lake City	Women's Street Footwear	15.00	325	48750.00	17062.50	0.35	In-store
West Gear	1185732	11/04/2021	West	Utah	Salt Lake City	Women's Athletic Footwear	20.00	250	50000.00	20000.00	0.40	In-store
West Gear	1185732	11/04/2021	West	Utah	Salt Lake City	Men's Apparel	35.00	275	96250.00	33687.50	0.35	In-store
West Gear	1185732	11/04/2021	West	Utah	Salt Lake City	Women's Apparel	25.00	400	100000.00	50000.00	0.50	In-store
West Gear	1185732	12/05/2021	West	Utah	Salt Lake City	Men's Street Footwear	35.00	670	234500.00	93800.00	0.40	In-store
West Gear	1185732	12/05/2021	West	Utah	Salt Lake City	Men's Athletic Footwear	30.00	375	112500.00	39375.00	0.35	In-store
West Gear	1185732	12/05/2021	West	Utah	Salt Lake City	Women's Street Footwear	25.00	350	87500.00	30625.00	0.35	In-store
West Gear	1185732	12/05/2021	West	Utah	Salt Lake City	Women's Athletic Footwear	25.00	275	68750.00	27500.00	0.40	In-store
West Gear	1185732	12/05/2021	West	Utah	Salt Lake City	Men's Apparel	40.00	300	120000.00	42000.00	0.35	In-store
West Gear	1185732	12/05/2021	West	Utah	Salt Lake City	Women's Apparel	45.00	400	180000.00	90000.00	0.50	In-store
West Gear	1185732	11/06/2021	West	Utah	Salt Lake City	Men's Street Footwear	30.00	650	195000.00	78000.00	0.40	In-store
West Gear	1185732	11/06/2021	West	Utah	Salt Lake City	Men's Athletic Footwear	25.00	400	100000.00	35000.00	0.35	In-store
West Gear	1185732	11/06/2021	West	Utah	Salt Lake City	Women's Street Footwear	20.00	425	85000.00	29750.00	0.35	In-store
West Gear	1185732	11/06/2021	West	Utah	Salt Lake City	Women's Athletic Footwear	20.00	400	80000.00	32000.00	0.40	In-store
West Gear	1185732	11/06/2021	West	Utah	Salt Lake City	Men's Apparel	35.00	400	140000.00	49000.00	0.35	In-store
West Gear	1185732	11/06/2021	West	Utah	Salt Lake City	Women's Apparel	40.00	575	230000.00	115000.00	0.50	In-store
West Gear	1185732	10/07/2021	West	Utah	Salt Lake City	Men's Street Footwear	35.00	800	280000.00	112000.00	0.40	In-store
West Gear	1185732	10/07/2021	West	Utah	Salt Lake City	Men's Athletic Footwear	30.00	550	165000.00	57750.00	0.35	In-store
West Gear	1185732	10/07/2021	West	Utah	Salt Lake City	Women's Street Footwear	25.00	475	118750.00	41562.50	0.35	In-store
West Gear	1185732	10/07/2021	West	Utah	Salt Lake City	Women's Athletic Footwear	25.00	425	106250.00	42500.00	0.40	In-store
West Gear	1185732	10/07/2021	West	Utah	Salt Lake City	Men's Apparel	35.00	425	148750.00	52062.50	0.35	In-store
West Gear	1185732	10/07/2021	West	Utah	Salt Lake City	Women's Apparel	40.00	600	240000.00	120000.00	0.50	In-store
West Gear	1185732	11/08/2021	West	Utah	Salt Lake City	Men's Street Footwear	35.00	750	262500.00	105000.00	0.40	In-store
West Gear	1185732	11/08/2021	West	Utah	Salt Lake City	Men's Athletic Footwear	35.00	525	183750.00	64312.50	0.35	In-store
West Gear	1185732	11/08/2021	West	Utah	Salt Lake City	Women's Street Footwear	30.00	450	135000.00	47250.00	0.35	In-store
West Gear	1185732	11/08/2021	West	Utah	Salt Lake City	Women's Athletic Footwear	20.00	375	75000.00	30000.00	0.40	In-store
West Gear	1185732	11/08/2021	West	Utah	Salt Lake City	Men's Apparel	30.00	350	105000.00	36750.00	0.35	In-store
West Gear	1185732	11/08/2021	West	Utah	Salt Lake City	Women's Apparel	35.00	525	183750.00	91875.00	0.50	In-store
West Gear	1185732	12/09/2021	West	Utah	Salt Lake City	Men's Street Footwear	30.00	650	195000.00	78000.00	0.40	In-store
West Gear	1185732	12/09/2021	West	Utah	Salt Lake City	Men's Athletic Footwear	25.00	450	112500.00	39375.00	0.35	In-store
West Gear	1185732	12/09/2021	West	Utah	Salt Lake City	Women's Street Footwear	10.00	350	35000.00	12250.00	0.35	In-store
West Gear	1185732	12/09/2021	West	Utah	Salt Lake City	Women's Athletic Footwear	10.00	325	32500.00	13000.00	0.40	In-store
West Gear	1185732	12/09/2021	West	Utah	Salt Lake City	Men's Apparel	20.00	325	65000.00	22750.00	0.35	In-store
West Gear	1185732	12/09/2021	West	Utah	Salt Lake City	Women's Apparel	25.00	400	100000.00	50000.00	0.50	In-store
West Gear	1185732	11/10/2021	West	Utah	Salt Lake City	Men's Street Footwear	30.00	575	172500.00	69000.00	0.40	In-store
West Gear	1185732	11/10/2021	West	Utah	Salt Lake City	Men's Athletic Footwear	20.00	400	80000.00	28000.00	0.35	In-store
West Gear	1185732	11/10/2021	West	Utah	Salt Lake City	Women's Street Footwear	20.00	300	60000.00	21000.00	0.35	In-store
West Gear	1185732	11/10/2021	West	Utah	Salt Lake City	Women's Athletic Footwear	20.00	275	55000.00	22000.00	0.40	In-store
West Gear	1185732	11/10/2021	West	Utah	Salt Lake City	Men's Apparel	30.00	275	82500.00	28875.00	0.35	In-store
West Gear	1185732	11/10/2021	West	Utah	Salt Lake City	Women's Apparel	35.00	400	140000.00	70000.00	0.50	In-store
West Gear	1185732	11/11/2021	West	Utah	Salt Lake City	Men's Street Footwear	30.00	550	165000.00	66000.00	0.40	In-store
West Gear	1185732	11/11/2021	West	Utah	Salt Lake City	Men's Athletic Footwear	20.00	400	80000.00	28000.00	0.35	In-store
West Gear	1185732	11/11/2021	West	Utah	Salt Lake City	Women's Street Footwear	20.00	345	69000.00	24150.00	0.35	In-store
West Gear	1185732	11/11/2021	West	Utah	Salt Lake City	Women's Athletic Footwear	20.00	375	75000.00	30000.00	0.40	In-store
West Gear	1185732	11/11/2021	West	Utah	Salt Lake City	Men's Apparel	40.00	350	140000.00	49000.00	0.35	In-store
West Gear	1185732	11/11/2021	West	Utah	Salt Lake City	Women's Apparel	45.00	450	202500.00	101250.00	0.50	In-store
West Gear	1185732	10/12/2021	West	Utah	Salt Lake City	Men's Street Footwear	40.00	700	280000.00	112000.00	0.40	In-store
West Gear	1185732	10/12/2021	West	Utah	Salt Lake City	Men's Athletic Footwear	30.00	500	150000.00	52500.00	0.35	In-store
West Gear	1185732	10/12/2021	West	Utah	Salt Lake City	Women's Street Footwear	30.00	450	135000.00	47250.00	0.35	In-store
West Gear	1185732	10/12/2021	West	Utah	Salt Lake City	Women's Athletic Footwear	30.00	400	120000.00	48000.00	0.40	In-store
